,id,comment,author,likecount,publishedAt
773,Ugxlz2L1bwEbuVNM8N94AaABAg,잇섭님 이번 그램도 리뷰 해주세요~~~,정준호,0,2020-01-16T12:17:09.000Z
774,UgyUPFIvbRrf7O3uPtp4AaABAg,형형 큐엔에이,tei j,0,2020-01-16T12:17:07.000Z
775,UgwRnv2IzKqMEO-3hRp4AaABAg,2on,사회자,0,2020-01-16T12:17:06.000Z
776,Ugx_d9G-oM_8xjaRJfh4AaABAg,제 좋아요 홀수면 저 노트북삽니다.,공포TV,1,2020-01-16T12:17:04.000Z
777,UgyBVB7O-vkZ_MPP9fR4AaABAg,"잇섭님이 계신 채팅방?


https://open.kakao.com/o/ggnUzctb

기기!!",시크릿쥬쥬,1,2020-01-16T12:17:03.000Z
778,Ugxe1Cnr_29nUlpl7XF4AaABAg,0:08 차라리 그 돈으로 뜨끈한 국밥 4그릇을...읍읍!!,잠타이거,41,2020-01-16T12:17:02.000Z
779,UgxnocgvKkGzWUwc8O94AaABAg,이온살 돈도없는 새내기는 웁니다ㅠㅠ,이상진,0,2020-01-16T12:17:02.000Z
780,UgzNcy_20N7Bcw_JkH54AaABAg,몇 빠지?,이주혁,0,2020-01-16T12:17:00.000Z
781,UgxMwtNFiOlNcAscvFh4AaABAg,든ㅡ든한 헬로우 워치 보단 든ㅡ든한 국ㅂ..읍읍,코카콜라,1,2020-01-16T12:16:57.000Z
782,UgysCR_8LVnShg876sN4AaABAg,늦었다 ㅠㅠ,강.,0,2020-01-16T12:16:55.000Z
783,UgwqeFUnSovF49xzng54AaABAg,인트롴ㅋㅋㅋㅌ,고민수,10,2020-01-16T12:16:53.000Z
784,UgwMHt7Tr1yN-10bDoB4AaABAg,ㅠㅠ,황집사,1,2020-01-16T12:16:51.000Z
785,UgyHw2RykO3FTeyzuu94AaABAg,역시나 오늘도 인트로 맛집이네~,kisol키솔,1,2020-01-16T12:16:51.000Z
786,UgyzhTKauSuEc8mfwHV4AaABAg,형 렌선집들이 가능해?,김노아,0,2020-01-16T12:16:51.000Z
787,Ugzmh1Ky6pg26WvSXWd4AaABAg,ㅋㅋㅋㅋㅋㅋ인트롴,빵꾸ū똥꾸ūジ,1,2020-01-16T12:16:43.000Z
788,Ugz6BdCmL3taO1lGiCR4AaABAg,든든한 국밥이 아니였어!,- [PAMGP]-,1,2020-01-16T12:16:35.000Z
789,UgyyIMe1BlpMMo1TNlJ4AaABAg,헬로우 스마트워치 영상 보고 구매 고민중인데 지를까요?? (미밴드4 사용중),레일페이퍼 / RailPaper,0,2020-01-16T12:16:35.000Z
790,Ugx75YyXm4urBJ9VSLB4AaABAg,노트북은 디자인부터 lg였었는데 점점 삼성도 잘뽑아내고있네요,윤빙과,0,2020-01-16T12:16:35.000Z
791,UgxDPPf5uMQRM7LYCxR4AaABAg,형형 나 기계식키보드 살라고 그러는데 10만원초반데 좋은거 읎어?텐키리스로 ㅎㅎ,ag 008,1,2020-01-16T12:16:31.000Z
792,UgyWuVmYPCb1M2Kyzx54AaABAg,하하하하하하하하하하하 인트로는 역시 믿고본다,안정연,0,2020-01-16T12:16:29.000Z
793,UgwDfeQWdcPG_mgFYWl4AaABAg,욥,jjjuue _,0,2020-01-16T12:16:28.000Z
794,Ugwo_D83BkGgcDdksWx4AaABAg,ㅎㅇ,아아아,0,2020-01-16T12:16:27.000Z
795,Ugy1MVVQjFgLTSzr3Tx4AaABAg,"노트북 하나에 200을 태워?

묻고 젠북 프로 듀오로 가!",독일,0,2020-01-16T12:16:27.000Z
796,UgyI7ptmoAJnQBK5zpN4AaABAg,알림오자마자 왔는데,하이루,0,2020-01-16T12:16:26.000Z
797,UgyEpzhdJpIACobc9lt4AaABAg,1등?,kisol키솔,0,2020-01-16T12:16:25.000Z
798,UgylDzfx9Jo50cDWNop4AaABAg,"이온보다 형에맞게 FELX로 가자
돈많은 잇섭형",갓섭,0,2020-01-16T12:16:23.000Z
799,UgxpMC-RRcUqi-TI0_p4AaABAg,형 내 메일 좀 봐줘,황정훈,0,2020-01-16T12:16:23.000Z
800,Ugxmur_DROa9iFojv5t4AaABAg,*FLEX~*,SOFT TOWEL,3,2020-01-16T12:16:20.000Z
801,UgwqyBtDWathOdbjJ4l4AaABAg,42등,Bc Js,0,2020-01-16T12:16:20.000Z
802,Ugw4RX8qvNAe-tWYPWF4AaABAg,잘보고가요,곽경욱,0,2020-01-16T12:16:16.000Z
803,UgxooK8V9JaaFbL_-Q94AaABAg,인트로 언에듘ㅋㅋㅋㅋ,황인기 황인기,21,2020-01-16T12:16:15.000Z
804,Ugx0Z9NTxs6_kOazYm54AaABAg,재밌당ㅎㅎ,시러시러,0,2020-01-16T12:16:14.000Z
805,UgxbrUuiVvZQBNadV1B4AaABAg,잉 아살라말라이쿰,이준혁,0,2020-01-16T12:16:13.000Z
806,Ugws9LJDveEYIr-Cr_N4AaABAg,역시 서울 삼성킹 ㅎㄷㄷ,권태연,9,2020-01-16T12:16:12.000Z
807,Ugyq-7uURy8WemVGUm94AaABAg,플랙스 했네,정태민태민,0,2020-01-16T12:16:10.000Z
808,Ugw6Qy8bFBmC2wMQEpV4AaABAg,1,째뻠,0,2020-01-16T12:16:07.000Z
809,UgzCONXP0hIcB9nkwol4AaABAg,와우,Sydney Jung,0,2020-01-16T12:16:05.000Z
810,UgzMqW_QjecBV6-K9Nt4AaABAg,오,슈크림,0,2020-01-16T12:16:05.000Z
811,UgxRlgPiDSYV74JWRFl4AaABAg,형 드디어 갤럭시 북 이온을 리뷰 하는 구나 정.말.대.다.나.다,쿄준,0,2020-01-16T12:15:58.000Z
812,Ugxinf3ml8e-rVbhDAB4AaABAg,5빠,김정윤,0,2020-01-16T12:15:56.000Z
813,Ugz0AOrZc7sBfyKcM614AaABAg,ㅎㅇ,조현우,0,2020-01-16T12:15:53.000Z
814,UgxJPqZuRDzfyQc9PnV4AaABAg,오늘도 왓섭,톡쏘는코카콜라,0,2020-01-16T12:15:53.000Z
815,Ugyp4K0J8fnGuWN7fY94AaABAg,"6빠(고정좀)
이거 초는 수정해서 초기화된거임 6빠맞음",Youtube Cow,0,2020-01-16T12:15:50.000Z
816,Ugx3bFB8N4ARJzDRM554AaABAg,1빠,yuzzala,1,2020-01-16T12:15:49.000Z
817,UgyHWYelvUsXXvjdpWF4AaABAg,뭐야뭐야ㅠ조회수 없음 뭐야무어,영빈,0,2020-01-16T12:15:48.000Z
818,Ugza9OqNDeQeKUYtOoV4AaABAg,ㅋ,김민승,0,2020-01-16T12:15:47.000Z
819,UgzttXgDlzWmiZOOGDR4AaABAg,국밥 100그릇 정도는 먹을듯,신기한우와,0,2020-01-16T12:15:42.000Z
820,Ugxa8BzZyaMPSAioz8V4AaABAg,ㅋ,김민승,0,2020-01-16T12:15:33.000Z
821,UgzknRgT4bWPQciyJRR4AaABAg,1등인가?,윤유겸,0,2020-01-16T12:15:27.000Z
822,Ugx1iYwb-agk_e3fiL54AaABAg,10초전 업로드?,Julylim,0,2020-01-16T12:15:26.000Z
